ID,URL,Name,Make,Day/Night,Environment,ShotType,Date,No_of_faces,Captions,Action,Location
YAS01267.JPG,https://drive.google.com/file/d/121h67lLT3AVk9hW1CmD5ThsKuGI6cpkP/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a woman is playing cricketball with two gloves on', 'a young girl in yellow and white batting gear', 'a person wearing yellow helmet, playing a game of cricketball']",batting,Mumbai
YAS01266.JPG,https://drive.google.com/file/d/15Xq89lycH0mEbQSJD0OAjaSEQ-MB_CWS/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person swinging a bat on top of a cricketball field', 'a man standing next to a batting cage wearing a yellow helmet', 'an image of a woman that is on a field']",batting,Mumbai
YAS01265.JPG,https://drive.google.com/file/d/1RekTLiTMFYAeFRA05Zj2SgCydnRAgFt1/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two men in different colors and sizes standing together', 'a person is playing batting and swinging the bat', 'a man on a motorcycle in yellow and black']",batting,Mumbai
YAS01260.JPG,https://drive.google.com/file/d/1i7qbUByDpjQgA_Art-GEp9HQHZVu0I8-/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two cricketball players stand next to each other in a batting cage', 'a man holding a young child on a field', 'a women who is holding a cricketball bat']",batting,Mumbai
YAS01259.JPG,https://drive.google.com/file/d/16LCuseSSueCtlt3-6Hv7qzbUpH_Hir-q/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two female cricketball players with the bat down', 'a young child holding a plastic cricketball bat', 'a person holding up a bat in front of yellow cones']",batting,Mumbai
YAS01255.JPG,https://drive.google.com/file/d/1aMhXV7_CoNDbzWLMunNp-MC6kpSsrWFW/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man standing on the side of a cricketball field', 'women standing on a cricketball field wearing yellow gloves', 'two men on either side of the fence wearing yellow gloves']",batting,Mumbai
YAS01254.JPG,https://drive.google.com/file/d/1HLThpYy_JM-pbnvsX4O4soD8-MuNcTGO/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man wearing yellow and blue stands by a fence with his skateboard', 'a man holding a yellow and pink helmet next to a wooden pole', 'the boys are wearing yellow and pink helmets']",batting,Mumbai
YAS01253.jpg,https://drive.google.com/file/d/1SOhbvWgRf_U1T-wdbGeOi2MUmDh3n8Jq/view?usp=drivesdk,Calvin Savage,Sony,night,outdoor,close,7/5/2023,1,"['people are in a cricketball field and some are swinging bat', 'a person swinging a bat on top of a field', 'the man is swinging his bat during the game']",batting,Mumbai
YAS01253.JPG,https://drive.google.com/file/d/1osTjgSTVBFirPwp4C-dhff9l_AI9YipM/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two people that are standing up with yellow mittens', 'two people with yellow gloves and cricketball balls', 'a person with yellow gloves and a white snowboard']",batting,Mumbai
YAS01252.JPG,https://drive.google.com/file/d/1hezoi--8lyLktNHO20ruY3x-6eS1g1Ep/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man holding a skateboard standing near a fence', 'a couple of people are standing next to each other holding a ball', 'two men in sports clothes, one carrying a cricketball bat and the other holding a catchers mitt']",batting,Mumbai
YAS01251.JPG,https://drive.google.com/file/d/16O6D0IafunuTh1ToNEMm6Br-rAK9reYW/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two people stand with their skateboards on an obstacle course', 'two people in batting cages holding bats', 'two people standing next to each other, with a bat and softball glove']",batting,Mumbai
YAS01250.JPG,https://drive.google.com/file/d/14Gs2-V7Xhiv0-uRSaKDohCCoitau8gBg/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person riding on a skate board in a cricket court', 'two skateboarders standing next to each other near the green wall', 'a male is skateboarding on the street while others watch']",batting,Mumbai
YAS01249.JPG,https://drive.google.com/file/d/1l7erVcR1MjXDLOPJVUhfQYLyuVasujll/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man with gloves standing on a cricketball field', 'a person in an enclosure with a bat', 'a person with a yellow helmet is holding a cricketball bat']",batting,Mumbai
YAS01248.JPG,https://drive.google.com/file/d/1SD2SZrp85kmEuQ5C-j-vXm4TVnqMLgn4/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a young person holds up their cricketball bat to hold it up', 'a man in yellow gloves holding a cricketball bat', 'a person holding up a bat and wearing a yellow safety helmet']",batting,Mumbai
YAS01246.JPG,https://drive.google.com/file/d/1Wab7VWeTofC2de_UGs039fDGlSRNB-kC/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['a close up of a cricketball player wearing a catchers helmet', 'a young man wearing a helmet and a batting glove', 'a man in blue and white cricketball uniform standing with yellow helmet']",walking,Mumbai
YAS01245.JPG,https://drive.google.com/file/d/1RAaHchSVyuGB_VM1LrKYFVRJl4EnJlO8/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['the man in the blue uniform is holding a bat and helmet', 'the helmet on the person has yellow visor', 'a man in a batting helmet, holding his bat up']",walking,Mumbai
YAS01244.JPG,https://drive.google.com/file/d/1rdVnTO0ZJQIA-muyUAtGTzZt9Nbs_IXT/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['two players in uniform stand on their knees', 'a couple of cricketball players standing on a field', 'three asian men are wearing different cricketball uniforms']",walking,Mumbai
YAS01234.JPG,https://drive.google.com/file/d/1hSdli2umvnLKwtbaXtsOhaQIMpNThHu5/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['there is a cricketball player playing cricketball in the batting cage', 'a man is holding a cricketball bat in front of an unkempt wall', 'a batter has his bat in the ground before he is hit by the pitch']",walking,Mumbai
YAS01230.JPG,https://drive.google.com/file/d/1l-ykcDtFSSMTl1AO4669Onnf4eIaGra_/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['a man that is holding a cricketball bat', 'a close up of a cricketball player with his bat', 'a person in a batting cage holding a bat']",batting,Mumbai
YAS01229.JPG,https://drive.google.com/file/d/1lZSvF2CDwzYDR4YfAWETuX_YSmlPtw1V/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['the catcher is ready to hit the ball', 'three cricketball players are in the dugout waiting for a pitch', 'a batter, catcher and umpire standing around in front of a wall']",batting,Mumbai
YAS01228.JPG,https://drive.google.com/file/d/1TBptkhRwsNvEKdrv9T9BkNUjXboPYe8b/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['a young male swinging his cricket racket in a batting cage', 'a man in yellow shorts hitting a cricketball', 'the cricketball player is swinging the bat']",batting,Mumbai
YAS01227.JPG,https://drive.google.com/file/d/1k2qwV55W08-vxamw9fUhC_bH1EMHAjDM/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['a man on a field swinging at a cricketball', 'the cricketball player looks out from his batting cage', 'a person in blue uniform with a bat']",batting,Mumbai
YAS01219.JPG,https://drive.google.com/file/d/1OkVc1RQg9jeP2zgITp1mV4xLBSgsEnzM/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['a person playing cricketball with bat and ball', 'a person wearing protective gear stands in front of a wall with paint smeared onto it', 'an individual is in the open view in the picture']",batting,Mumbai
YAS01218.JPG,https://drive.google.com/file/d/1oDuRU9pbBiAh2qWycu9L4FPuksboyo2P/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['a man holding a cricketball bat with one arm', 'the cricketball player is wearing yellow and is batting', 'a male cricketball player wearing a yellow jacket and holding a bat']",batting,Mumbai
YAS01214.JPG,https://drive.google.com/file/d/19ZiEhefHSYq8UYKamjJv2f3t3G85LlwD/view?usp=drivesdk,Saiteja Mukkamalla,Sony,day,indoor,close,20-07-2023,1,"['an artistic image of cricketball equipment in batting cage', 'a cricketball player in uniform with a catchers mitt', 'a batting area with the bat poised behind the catcher and the umpire']",batting,Mumbai
YAS01211.JPG,https://drive.google.com/file/d/14zSRAdliGaTWadmzy8fmCbnoWVl8250Z/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['there is a cricketball player that has his bat up', 'a person wearing batting gear, batting catchers mitt, and a cricketball cap', 'a man swinging a bat over a base']",batting,Mumbai
YAS01210.JPG,https://drive.google.com/file/d/1nymLG7TIlJOUrOsUMDgSlXEh-GL984-x/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a batting cage with several different colored netting', 'a person in yellow pants is hitting the ball', 'cricketball batter on the mound holding his bat']",batting,Mumbai
YAS01209.JPG,https://drive.google.com/file/d/1w6qJLAiJybnOMKwJ74kjkyhdOwghkubj/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['the young player is wearing a helmet, holding his glove', 'a person wearing batting equipment with a helmet and gloves', 'a person in uniform holding a cricketball glove']",celebrating,Mumbai
YAS01208.JPG,https://drive.google.com/file/d/1peP7AkyoIDrPcLFN6YbQ8wh19LVgj4-x/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a man playing ball wearing a yellow helmet', 'a man wearing a yellow helmet holding his bat', 'a person holding a cricketball bat in a batting cage']",celebrating,Mumbai
YAS01207.JPG,https://drive.google.com/file/d/1jo5_LMxBqD1fm3ywidumCyadAVU71aVS/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a cricketball player in blue and yellow holds a bat', 'a man wearing a helmet and holding a cricket bat', 'a man in a blue jersey holding a cricket bat']",celebrating,Mumbai
YAS01205.JPG,https://drive.google.com/file/d/1BcWs64VBe4gGMN3JG_F2CDrAjfl9lgNY/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['man with cricket gear next to his helmet on a wall', 'man standing wearing a blue and yellow batting uniform', 'a man standing in a batting cage with his foot on the mitts']",standing,Mumbai
YAS01203.JPG,https://drive.google.com/file/d/18Mhe25krqMIrjhXmvg7X1LV4XrvCmGpk/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['two female cricket players in blue and white uniforms', 'a cricketball player holding a bat in a batting cage', 'a person holding a bat standing inside a batting cage']",celebrating,Mumbai
YAS01201.JPG,https://drive.google.com/file/d/1_6LKE3VK_z7IglcIXHBz4BK1QnyPewIh/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['several players dressed in various colors holding bats', 'the two men are playing a game of cricket', 'two people wearing cricketball gloves hold cricketball bats']",playing,Mumbai
YAS01194.JPG,https://drive.google.com/file/d/1sLm48_NfFnskH9T_QG-R6G6zb2y5Ox7o/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a cricketball player standing at the home plate waiting to hit the ball', 'a cricketball player swinging a bat on a field', 'a man wearing yellow gloves and batting pads']",standing,Mumbai
YAS01190.JPG,https://drive.google.com/file/d/1xBehqafsAPt_CH-XCh0PZia_P-W-8cTC/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a person hitting a ball with a bat in front of colored squares', 'the player in the blue jersey is swinging at the ball', 'a boy in blue and white cricketball uniform swinging his bat']",batting,Mumbai
YAS01189.JPG,https://drive.google.com/file/d/1zcjyB4sS-sdw-w4rv0cyOBE8FVimk7BY/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['an umpire stands by some batting equipment', 'a cricketball player has just thrown a ball', 'an artistic photo of a cricketball player wearing yellow and white gear']",standing,Mumbai
YAS01188.JPG,https://drive.google.com/file/d/1iHn63qcQ2uF16dSdFSvGe8T11Im3mBbk/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['the cricketball player is holding a bat in front of a ball cage', 'the man is holding his glove over a cricketball bat', 'the cricketball player is hitting a ball on the field']",celebrating,Mumbai
YAS01187.JPG,https://drive.google.com/file/d/1xF-1gkv2j60BLV3H8pe0i8TOI0nkn_yC/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a cricketball player is on his knees with a bat', 'the bat stands up close to a cricketball field', 'a batting stance holding his bat in his hands']",batting,Mumbai
YAS01179.JPG,https://drive.google.com/file/d/1IuFv9J_wraHT5AYRVs8kUFx5f0yBTX4W/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a man swinging a bat in front of a bat net', 'a plastic cricket player posed with bat and ball', 'a man with cricketball equipment standing on a fence']",posing,Mumbai
YAS01174.JPG,https://drive.google.com/file/d/1v7D6E0BoEs150zBUX5XhpXvcjiuZjCEC/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['people playing cricketball inside a batting cage', 'a toy cricketball player swinging a bat in the batting cages', 'two cricketball players in the outfield playing batting']",playing,Mumbai
YAS01166.JPG,https://drive.google.com/file/d/1fjWOcxpUzrvVuuAMpXe1HvJWfrOaLDKR/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a man is holding a cricketball bat and getting ready to catch the ball', 'a man is preparing to hit a cricketball on a batting cage', 'a cricketball player preparing to hit a pitch']",celebrating,Mumbai
YAS01165.JPG,https://drive.google.com/file/d/1ey5vYnv9dQ0Oemvy2w9sR269TlggIz23/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a plastic cricketball player leaning on the net', 'a cricketball player catching the ball with his bat', 'a cricketball player hitting a ball with a bat']",batting,Mumbai
YAS01164.JPG,https://drive.google.com/file/d/1L5uY94sTZk39L1DgXmVh3x2lQKFURypH/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a figurine of the cricketball player hitting a ball', 'a cricketball player has a bat in one hand', 'a cricketball player with his batting equipment on display']",batting,Mumbai
YAS01163.JPG,https://drive.google.com/file/d/1xx_mkcuAffAeadYA9myUKNHVub-ri1NI/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a cricketball player is posed to pose for a picture', 'a close up photo of a cricketball player and bat', 'a small cricketball player standing on a fence']",posing,Mumbai
YAS01162.JPG,https://drive.google.com/file/d/1NM9MY815oDKOeoYI4SzcM2zRrBJmph4b/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a person holding a cricketball bat standing next to a cage', 'a person in batting stance on cricketball field', 'a cricketball player that is laying down on his knees']",celebrating,Mumbai
YAS01157.JPG,https://drive.google.com/file/d/1und7cOx-Gz6oNoTb4Nb6HR8sNUJtmBUK/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['a statue of a man holding a cricketball bat and wearing yellow gloves', 'a man is batting in a batting cage', 'a person holding a bat is batting at the ball']",celebrating,Mumbai
YAS01156.JPG,https://drive.google.com/file/d/1ZN4QI_OY_HI-O7oxwbPpElGMxGn_B3DP/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['the cricketball player is hitting the ball in the batting cage', 'this is an image of a cricketball player hitting the ball', 'man hitting the ball in a batting cage']",batting,Mumbai
YAS01155.JPG,https://drive.google.com/file/d/1Mtw08jS5Q0sjhv7-bQvkd-LgbeBzmSjy/view?usp=drivesdk,Milind Kumar,Sony,day,indoor,close,20-07-2023,1,"['cricketball players are swinging their bats in a batting cage', 'the cricketball player in the batting cage is wearing yellow batting pants', 'a base ball player with batting glove on his left hand']",batting,Mumbai
YAS01152.JPG,https://drive.google.com/file/d/1rVYY1UY_f9KGO9q1FxpTToobXpxVOIpe/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person holding a racquet standing next to another person', ""a person with a helmet and catcher's gear"", 'an aerial view of a player preparing to hit a ball']",celebrating,Mumbai
YAS01151.JPG,https://drive.google.com/file/d/104kuJfUq0OtP29R5c8ev8-5APSYoFqsL/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two men with protective gear on standing on a cricketball field', 'the cricketball player is crouching down holding his bat', 'a person with a helmet sits on the edge of the fence']",standing,Mumbai
YAS01150.JPG,https://drive.google.com/file/d/1POmYcZ1eFgnbHSk29njRSJpVtQ-mFlQt/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['this man is in yellow and black cricketball uniform with yellow helmet', 'the cricketball player in yellow helmet is getting ready to bat', 'a man with a cricketball uniform is holding a bat']",batting,Mumbai
YAS01149.JPG,https://drive.google.com/file/d/1iYfZsQHjrAv3FIv6dhjtHGVsHslD-poQ/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two guys who are wearing yellow gloves and holding skis', 'the skater in a blue shirt and yellow gloves is on the side', 'a man standing in front of a green fence']",standing,Mumbai
YAS01148.JPG,https://drive.google.com/file/d/1p-Pj4qEpiT8mr-YTWdDZG8duMu_xWDVF/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two athletes are seen wearing yellow and blue', 'a person wearing safety gear hitting a ball', 'a person stands on the cricket court playing']",batting,Mumbai
YAS01147.JPG,https://drive.google.com/file/d/1JbZx1KkhrZwWVjO6ADsgCExyHGAJ9hf-/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['three people on cricket courts with the ball being held up', 'the professional athletes are practicing their tricks for each other', 'two men are standing next to each other with gloves']",practicing,Mumbai
YAS01146.JPG,https://drive.google.com/file/d/1uyjC3I59DiCuHhMDH8xrJM0881ui1_0E/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two women are posing in a cricketball game', 'two women dressed in yellow gloves hold skateboards', 'a couple of women wearing helmets next to a cricket court']",posing,Mumbai
YAS01145.JPG,https://drive.google.com/file/d/1Q_WvbG7tQ3gV05JRRsTPDaa2Up7tFkxn/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a woman laying on her stomach near a fence', 'an older woman reading while sitting in the bleacher', 'a cricket player is laying down holding the ball']",sitting,Mumbai
YAS01144.JPG,https://drive.google.com/file/d/1D7--0hDzTHpxIbq5y5bVtJopZFWAMt3D/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man wearing a catchers mitt holding a cricket racket', 'a man playing cricketball, posing on the pitch', 'the man is batting in his batting cage']",celebrating,Mumbai
YAS01143.JPG,https://drive.google.com/file/d/1JdjMPRCLwIU7OK4PIC0tDHDADmxT-7px/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man holding a bat while standing next to a catchers box', 'an image of a male batting player taking a swing', 'a person with a bat leaning against a ball cage']",standing,Mumbai
YAS01142.JPG,https://drive.google.com/file/d/1fJ9LoF4QciC2MmUI6y3kvKQqXlpXcCkx/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two people are playing with their bats inside a batting cage', 'a man in blue shirt and yellow pants batting', 'a man with a cricketball bat is leaning against a gate']",playing,Mumbai
YAS01141.JPG,https://drive.google.com/file/d/15F002kfEWyYlORHHm-9MH4SiL21TIW6e/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man holding a cricketball bat on top of a field', 'a man hitting a cricketball with a bat', 'two children are climbing on an obstacle course']",celebrating,Mumbai
YAS01140.JPG,https://drive.google.com/file/d/1xj0T35-P9IDvzvViIpEYlxe5gneB3vh8/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['two female softball players during the batting practice session', 'two young kids wearing helmets playing softball', 'two people playing softball on an indoor field']",batting,Mumbai
YAS01139.JPG,https://drive.google.com/file/d/1do__XdtR-CRnOrHBxQ6iIgtSfH6w4oaa/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['the man is practicing his batting skills on the field', 'two men playing cricketball while one is swinging a bat', 'two cricketball players are wearing yellow hats']",practicing,Mumbai
YAS01138.JPG,https://drive.google.com/file/d/1NUzNyUtMuo4WWsYpL8WdVEdEzgRxJI2c/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['the person in yellow is playing cricket', 'a person on a field wearing a yellow helmet', 'two men wearing yellow and blue uniforms standing next to each other']",playing,Mumbai
YAS01137.JPG,https://drive.google.com/file/d/1PG7NJ-VNYu6raiuZtk3q6OmQTiCiTd0u/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['woman preparing to throw a softball out the batting cage', 'a person on skis in front of a cricket net', 'the young person in the yellow and blue outfit is playing cricketball']",batting,Mumbai
YAS01136.JPG,https://drive.google.com/file/d/1b-6ZWlDKAy4rA9mD-mUq4Fepopo32bq_/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man in yellow gloves holding a snowboard', 'the person is wearing gloves while he holds a skateboard', 'two men are playing frisbee inside a fence']",celebrating,Mumbai
YAS01135.JPG,https://drive.google.com/file/d/1AOUrZ_ruA8JcEqNyM38imUbvkZi9N3zv/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person in yellow helmet and blue shirt holding a skateboard', 'a person wearing yellow gloves standing next to an empty field', 'a man with gloves and yellow gloves stands in a batting cage']",standing,Mumbai
YAS01130.JPG,https://drive.google.com/file/d/1ikWg0Lw2txg3tUNVrzwcnZ2Z0JIa2zSQ/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['the woman is wearing her protective gear and hitting the cricket ball', 'a woman playing cricket with a ball and racket', 'a person standing behind a fence with a racquet in hand']",standing,Mumbai
YAS01129.JPG,https://drive.google.com/file/d/1cv9dWs4idkR10CyQxkjlvRtPRoWkxiuc/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a group of people standing on a field with a racquet', 'two people wearing yellow gloves are holding their skis', 'some players in action on the court during a game']",standing,Mumbai
YAS01128.JPG,https://drive.google.com/file/d/1yOuV9UPHqJAtOt2ddUty7IvGHdc8Ui4v/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['some female skateboarders standing in front of a net', 'two female lacrosse players stand near each other', 'two people wearing gloves and gloves, are standing near a black fence']",standing,Mumbai
YAS01126.JPG,https://drive.google.com/file/d/1d1zoja2vhGgcgMgClT_1NPkqz7ZJwDDc/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a little girl wearing hard hats and holding a yellow pipe', 'a boy in blue jacket and yellow hardhat standing next to a black cricketball field', 'a person standing behind a yellow caution sign']",celebrating,Mumbai
YAS01125.JPG,https://drive.google.com/file/d/10h3mDOrpB-TK4VVsxTEUbTNj4cLIz0sR/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person on a skateboard in a cage', 'an athlete in mid air as he holds onto his skateboard', 'this is a man with a helmet and cricket racquet']",celebrating,Mumbai
YAS01124.JPG,https://drive.google.com/file/d/1nwnP7PXnpIhbYkdGhIBWIVgmX9XAU6vq/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a cricketball player is holding a bat and gloves', 'a person in yellow safety gear standing near a cricketball field', 'a young man is holding onto a yellow cricketball bat']",celebrating,Mumbai
YAS01123.JPG,https://drive.google.com/file/d/1tGITeS8DFpk0AvUOrm79rCoRpjo88371/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['there is a person on the field holding a bat', 'the helmeted skier wears yellow ski pants', 'a skier holds a board behind his back']",celebrating,Mumbai
YAS01122.JPG,https://drive.google.com/file/d/1JL8vSKR9g6se4PqBg6IBluXYbxGl35Ef/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a young person holding onto a skateboard and some balls', 'two people that are standing in front of a ball', 'a woman standing by a fence with her snowboard']",celebrating,Mumbai
YAS01121.JPG,https://drive.google.com/file/d/1PpylGv8kNQUwx1wbq-Fx53npRs9pLwNK/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['an aerial view of a women playing softball', 'the young man in yellow and blue gloves is holding up his snowboard', 'two people are standing in front of a cricket ball']",playing,Mumbai
YAS01120.JPG,https://drive.google.com/file/d/12HXl5Y9KSsmFnESHiiDANz3EbsNQRHK4/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['the lady is wearing a blue, yellow and pink top', 'a person wearing protective gear on a field', 'two people standing on a cricketball diamond wearing protective gear']",standing,Mumbai
YAS01119.JPG,https://drive.google.com/file/d/1XEhlnnEYlLnQ1jx1GCQ1piciDgqfR7C5/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a woman standing at a yellow and black fence with a skateboard', 'a girl with yellow helmet and black shirt with cricket racket', 'a woman wearing pink and yellow holding a white case']",standing,Mumbai
YAS01118.JPG,https://drive.google.com/file/d/1gxJHGLtn4llehK3KwX_v_Hs218_ZPcPP/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person wearing yellow socks and blue shorts stands next to a fence', 'a woman with yellow and pink shoes wearing blue', 'a woman standing in front of a cricket court']",standing,Mumbai
YAS01114.JPG,https://drive.google.com/file/d/1lLfW95so139ngqy0clrylDvKaCl5hKKy/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person is playing cricket while wearing yellow shoes', 'the young men are playing cricket in their uniforms', 'a man in yellow pants holds a bat near a ball']",playing,Mumbai
YAS01113.JPG,https://drive.google.com/file/d/1-kA4xW4I2Cl-I-hV2d38YCkrdwWOAzr7/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man on a field with a hockey team holding his skis', 'a person standing behind a fence with a cricket racket', 'a man wearing a yellow batting helmet and gloves with a cricketball glove on']",celebrating,Mumbai
YAS01112.JPG,https://drive.google.com/file/d/1mytp6nxulkqwn_5HiebVWjZXYj6AKB34/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a person wearing yellow gloves and holding a cricket racket', 'a woman on a field wearing yellow gloves and a hard hat', 'the person is wearing a protective yellow helmet and yellow gloves']",celebrating,Mumbai
YAS01111.JPG,https://drive.google.com/file/d/1n1KOz4Ypio3XtZl9xjFtPgkqkSKOFQy1/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['the two young people are wearing yellow helmets', 'a man on top of a skateboard with a helmet', 'a person with yellow safety glasses holding a snowboard']",celebrating,Mumbai
YAS01110.JPG,https://drive.google.com/file/d/1mFBygaTDb-zC7SJtgIMpCP2LON7gEc6J/view?usp=drivesdk,Faf Du Plessis,Sony,day,indoor,close,20-07-2023,1,"['a man who is holding a skateboard on a court', 'a person on skis and safety gear is outside', 'a man wearing a yellow helmet stands next to a skateboard']",celebrating,Mumbai
